"ahkskpk2cf","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","113","api_key","API Key",\N,"Data",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",\N,\N,\N,\N,\N,"1","0",\N,\N,"0",\N,"API Key cannot be regenerated","0","0","0","0","0","0","0","0","0","1","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"ai9u5d6egu","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","41","home_settings","Home Settings",\N,"Code",\N,\N,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"am30e9qlmf","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","117","onboarding_status","Onboarding Status",\N,"Small Text",\N,\N,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0","{}",\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"b20t0todp7","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","2","enabled","Enabled","enabled","Check","Check",\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0","1",\N,"0","0","0","0","0","0","0","0","0","1","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"bah8tvrpng","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","64","form_settings_section","Form Settings",\N,"Section Break",\N,\N,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"bl2m3o8s2o","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","24","linkedin","Linkedin Profile",\N,"Data",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"crapamcig8","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","100","last_ip","Last IP","last_ip","Read Only","Read Only",\N,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","1","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"di73ob2ofl","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","74","last_password_reset_date","Last Password Reset Date",\N,"Date",\N,\N,"0","0","1","0","0","1","0","0","0","0","0","0","1","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","0","0","1","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"dllihlbolb","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","106","login_before","Login Before",\N,"Int",\N,\N,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",\N,\N,\N,\N,\N,"1","0",\N,\N,"0",\N,"Allow user to login only before this hour (0-24)","0","0","0","0","0","0","0","0","0","0","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
"dtvshrivm3","2022-01-10 17:29:51.672911","2025-01-05 12:25:22.263673","Administrator","Administrator","0","User","fields","DocType","14","full_name","Full Name",\N,"Data",\N,\N,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",\N,\N,\N,\N,\N,"0","0",\N,\N,"0",\N,\N,"0","0","0","0","0","0","0","1","0","1","",\N,"0","0","0","0","0","0","0","0",\N,\N,"0","0",\N,\N
